92,Fitness function Langermann,4,100,0.5822612056342736
95,Fitness function Langermann,4,21,1
93,Fitness function Langermann,4,15,1
96,Fitness function Langermann,4,13,1
97,Fitness function Langermann,4,11,1
98,Fitness function Langermann,4,9,1
99,Fitness function Langermann,4,12,1
100,Fitness function Langermann,4,14,1
101,Fitness function Langermann,4,13,1
102,Fitness function Langermann,4,6,1
103,Fitness function Langermann,4,12,1
104,Fitness function Langermann,4,19,1
106,Fitness function Langermann,4,21,1
105,Fitness function Langermann,4,16,1
107,Fitness function Langermann,4,10,1
108,Fitness function Langermann,4,12,1
109,Fitness function Langermann,4,9,1
112,Fitness function Langermann,4,17,1
111,Fitness function Langermann,4,11,1
110,Fitness function Langermann,4,100,0.5822612056342736
114,Fitness function Langermann,4,16,1
113,Fitness function Langermann,4,19,1
116,Fitness function Langermann,4,11,1
115,Fitness function Langermann,4,13,1
117,Fitness function Langermann,4,7,1
118,Fitness function Langermann,4,9,1
120,Fitness function Langermann,4,14,1
119,Fitness function Langermann,4,9,1
122,Fitness function Langermann,5,8,1
121,Fitness function Langermann,5,15,1
123,Fitness function Langermann,5,15,1
125,Fitness function Langermann,5,11,1
124,Fitness function Langermann,5,21,1
126,Fitness function Langermann,5,4,1
128,Fitness function Langermann,5,12,1
127,Fitness function Langermann,5,12,1
129,Fitness function Langermann,5,7,1
130,Fitness function Langermann,5,17,1
131,Fitness function Langermann,5,14,1
132,Fitness function Langermann,5,9,1
133,Fitness function Langermann,5,14,1
134,Fitness function Langermann,5,8,1
135,Fitness function Langermann,5,7,1
136,Fitness function Langermann,5,11,1
137,Fitness function Langermann,5,15,1
140,Fitness function Langermann,5,13,1
139,Fitness function Langermann,5,14,1
138,Fitness function Langermann,5,6,1
141,Fitness function Langermann,5,13,1
145,Fitness function Langermann,5,13,1
143,Fitness function Langermann,5,11,1
142,Fitness function Langermann,5,12,1
144,Fitness function Langermann,5,16,1
146,Fitness function Langermann,5,7,1
147,Fitness function Langermann,5,13,1
149,Fitness function Langermann,5,18,1
148,Fitness function Langermann,5,100,0.5822612056342736
150,Fitness function Langermann,5,17,1
151,Fitness function Langermann,6,11,1
153,Fitness function Langermann,6,10,1
152,Fitness function Langermann,6,17,1
156,Fitness function Langermann,6,8,1
154,Fitness function Langermann,6,12,1
155,Fitness function Langermann,6,15,1
157,Fitness function Langermann,6,12,1
158,Fitness function Langermann,6,15,1
159,Fitness function Langermann,6,10,1
162,Fitness function Langermann,6,18,1
160,Fitness function Langermann,6,10,1
161,Fitness function Langermann,6,15,1
164,Fitness function Langermann,6,11,1
163,Fitness function Langermann,6,13,1
165,Fitness function Langermann,6,17,1
167,Fitness function Langermann,6,16,1
166,Fitness function Langermann,6,100,0.5822612056342736
168,Fitness function Langermann,6,10,1
169,Fitness function Langermann,6,8,1
171,Fitness function Langermann,6,8,1
172,Fitness function Langermann,6,11,1
170,Fitness function Langermann,6,21,1
174,Fitness function Langermann,6,9,1
173,Fitness function Langermann,6,16,1
176,Fitness function Langermann,6,26,1
175,Fitness function Langermann,6,16,1
177,Fitness function Langermann,6,9,1
178,Fitness function Langermann,6,16,1
180,Fitness function Langermann,6,11,1
179,Fitness function Langermann,6,10,1
181,Fitness function Langermann,7,6,1
182,Fitness function Langermann,7,11,1
183,Fitness function Langermann,7,12,1
184,Fitness function Langermann,7,5,1
185,Fitness function Langermann,7,13,1
186,Fitness function Langermann,7,13,1
189,Fitness function Langermann,7,9,1
187,Fitness function Langermann,7,16,1
188,Fitness function Langermann,7,9,1
190,Fitness function Langermann,7,19,1
191,Fitness function Langermann,7,16,1
194,Fitness function Langermann,7,30,1
192,Fitness function Langermann,7,12,1
193,Fitness function Langermann,7,13,1
197,Fitness function Langermann,7,7,1
196,Fitness function Langermann,7,9,1
195,Fitness function Langermann,7,17,1
199,Fitness function Langermann,7,8,1
198,Fitness function Langermann,7,13,1
201,Fitness function Langermann,7,15,1
200,Fitness function Langermann,7,9,1
202,Fitness function Langermann,7,15,1
203,Fitness function Langermann,7,12,1
206,Fitness function Langermann,7,10,1
204,Fitness function Langermann,7,9,1
205,Fitness function Langermann,7,16,1
207,Fitness function Langermann,7,10,1
208,Fitness function Langermann,7,17,1
209,Fitness function Langermann,7,11,1
210,Fitness function Langermann,7,8,1
211,Fitness function Langermann,8,15,1
212,Fitness function Langermann,8,7,1
213,Fitness function Langermann,8,14,1
215,Fitness function Langermann,8,7,1
214,Fitness function Langermann,8,8,1
216,Fitness function Langermann,8,17,1
218,Fitness function Langermann,8,7,1
217,Fitness function Langermann,8,13,1
219,Fitness function Langermann,8,16,1
220,Fitness function Langermann,8,7,1
222,Fitness function Langermann,8,9,1
221,Fitness function Langermann,8,4,1
223,Fitness function Langermann,8,12,1
225,Fitness function Langermann,8,12,1
224,Fitness function Langermann,8,9,1
228,Fitness function Langermann,8,10,1
226,Fitness function Langermann,8,20,1
229,Fitness function Langermann,8,23,1
227,Fitness function Langermann,8,12,1
230,Fitness function Langermann,8,11,1
231,Fitness function Langermann,8,17,1
233,Fitness function Langermann,8,19,1
232,Fitness function Langermann,8,15,1
235,Fitness function Langermann,8,24,1
234,Fitness function Langermann,8,7,1
237,Fitness function Langermann,8,9,1
236,Fitness function Langermann,8,16,1
238,Fitness function Langermann,8,79,1
239,Fitness function Langermann,8,14,1
240,Fitness function Langermann,8,10,1
242,Fitness function Langermann,9,9,1
241,Fitness function Langermann,9,18,1
244,Fitness function Langermann,9,18,1
245,Fitness function Langermann,9,20,1
243,Fitness function Langermann,9,7,1
247,Fitness function Langermann,9,17,1
246,Fitness function Langermann,9,10,1
249,Fitness function Langermann,9,18,1
248,Fitness function Langermann,9,8,1
250,Fitness function Langermann,9,12,1
251,Fitness function Langermann,9,13,1
252,Fitness function Langermann,9,12,1
253,Fitness function Langermann,9,14,1
255,Fitness function Langermann,9,10,1
254,Fitness function Langermann,9,16,1
256,Fitness function Langermann,9,18,1
257,Fitness function Langermann,9,100,0.5822612056342736
258,Fitness function Langermann,9,12,1
259,Fitness function Langermann,9,14,1
260,Fitness function Langermann,9,11,1
261,Fitness function Langermann,9,16,1
262,Fitness function Langermann,9,9,1
263,Fitness function Langermann,9,10,1
265,Fitness function Langermann,9,16,1
266,Fitness function Langermann,9,6,1
264,Fitness function Langermann,9,17,1
267,Fitness function Langermann,9,6,1
269,Fitness function Langermann,9,11,1
268,Fitness function Langermann,9,8,1
270,Fitness function Langermann,9,7,1
271,Fitness function Langermann,10,11,1
272,Fitness function Langermann,10,7,1
273,Fitness function Langermann,10,26,1
274,Fitness function Langermann,10,17,1
277,Fitness function Langermann,10,7,1
275,Fitness function Langermann,10,21,1
278,Fitness function Langermann,10,11,1
276,Fitness function Langermann,10,10,1
279,Fitness function Langermann,10,30,1
280,Fitness function Langermann,10,11,1
281,Fitness function Langermann,10,11,1
282,Fitness function Langermann,10,18,1
285,Fitness function Langermann,10,17,1
284,Fitness function Langermann,10,16,1
283,Fitness function Langermann,10,11,1
287,Fitness function Langermann,10,17,1
286,Fitness function Langermann,10,15,1
288,Fitness function Langermann,10,17,1
289,Fitness function Langermann,10,21,1
293,Fitness function Langermann,10,8,1
290,Fitness function Langermann,10,16,1
291,Fitness function Langermann,10,33,1
292,Fitness function Langermann,10,11,1
294,Fitness function Langermann,10,22,1
295,Fitness function Langermann,10,20,1
296,Fitness function Langermann,10,5,1
297,Fitness function Langermann,10,10,1
298,Fitness function Langermann,10,22,1
300,Fitness function Langermann,10,8,1
301,Fitness function Langermann,11,20,1
299,Fitness function Langermann,10,8,1
302,Fitness function Langermann,11,12,1
303,Fitness function Langermann,11,8,1
306,Fitness function Langermann,11,13,1
305,Fitness function Langermann,11,16,1
304,Fitness function Langermann,11,25,1
310,Fitness function Langermann,11,13,1
309,Fitness function Langermann,11,15,1
307,Fitness function Langermann,11,31,1
308,Fitness function Langermann,11,17,1
311,Fitness function Langermann,11,28,1
313,Fitness function Langermann,11,24,1
312,Fitness function Langermann,11,22,1
314,Fitness function Langermann,11,24,1
315,Fitness function Langermann,11,16,1
317,Fitness function Langermann,11,12,1
316,Fitness function Langermann,11,14,1
318,Fitness function Langermann,11,6,1
319,Fitness function Langermann,11,13,1
320,Fitness function Langermann,11,35,1
321,Fitness function Langermann,11,9,1
323,Fitness function Langermann,11,19,1
322,Fitness function Langermann,11,17,1
324,Fitness function Langermann,11,27,1
325,Fitness function Langermann,11,7,1
326,Fitness function Langermann,11,8,1
327,Fitness function Langermann,11,21,1
328,Fitness function Langermann,11,11,1
329,Fitness function Langermann,11,6,1
330,Fitness function Langermann,11,100,0.5822612056342736
331,Fitness function Langermann,12,17,1
332,Fitness function Langermann,12,14,1
333,Fitness function Langermann,12,10,1
334,Fitness function Langermann,12,17,1
335,Fitness function Langermann,12,13,1
336,Fitness function Langermann,12,18,1
337,Fitness function Langermann,12,16,1
338,Fitness function Langermann,12,13,1
340,Fitness function Langermann,12,12,1
339,Fitness function Langermann,12,21,1
341,Fitness function Langermann,12,24,1
342,Fitness function Langermann,12,19,1
343,Fitness function Langermann,12,17,1
344,Fitness function Langermann,12,15,1
345,Fitness function Langermann,12,11,1
346,Fitness function Langermann,12,10,1
347,Fitness function Langermann,12,7,1
348,Fitness function Langermann,12,6,1
349,Fitness function Langermann,12,10,1
350,Fitness function Langermann,12,8,1
351,Fitness function Langermann,12,11,1
352,Fitness function Langermann,12,16,1
354,Fitness function Langermann,12,12,1
353,Fitness function Langermann,12,17,1
355,Fitness function Langermann,12,10,1
356,Fitness function Langermann,12,13,1
357,Fitness function Langermann,12,19,1
358,Fitness function Langermann,12,9,1
359,Fitness function Langermann,12,24,1
360,Fitness function Langermann,12,29,1
361,Fitness function Langermann,13,13,1
362,Fitness function Langermann,13,15,1
363,Fitness function Langermann,13,16,1
364,Fitness function Langermann,13,21,1
365,Fitness function Langermann,13,9,1
366,Fitness function Langermann,13,46,1
367,Fitness function Langermann,13,11,1
368,Fitness function Langermann,13,12,1
369,Fitness function Langermann,13,15,1
370,Fitness function Langermann,13,16,1
371,Fitness function Langermann,13,12,1
372,Fitness function Langermann,13,27,1
375,Fitness function Langermann,13,10,1
373,Fitness function Langermann,13,21,1
376,Fitness function Langermann,13,3,1
374,Fitness function Langermann,13,24,1
377,Fitness function Langermann,13,13,1
378,Fitness function Langermann,13,13,1
380,Fitness function Langermann,13,3,1
379,Fitness function Langermann,13,7,1
381,Fitness function Langermann,13,8,1
382,Fitness function Langermann,13,24,1
383,Fitness function Langermann,13,8,1
384,Fitness function Langermann,13,6,1
385,Fitness function Langermann,13,12,1
386,Fitness function Langermann,13,4,1
387,Fitness function Langermann,13,24,1
389,Fitness function Langermann,13,9,1
388,Fitness function Langermann,13,35,1
391,Fitness function Langermann,14,4,1
390,Fitness function Langermann,13,6,1
392,Fitness function Langermann,14,9,1
393,Fitness function Langermann,14,11,1
394,Fitness function Langermann,14,6,1
395,Fitness function Langermann,14,28,1
396,Fitness function Langermann,14,10,1
397,Fitness function Langermann,14,8,1
398,Fitness function Langermann,14,14,1
399,Fitness function Langermann,14,4,1
400,Fitness function Langermann,14,20,1
401,Fitness function Langermann,14,18,1
402,Fitness function Langermann,14,10,1
404,Fitness function Langermann,14,22,1
403,Fitness function Langermann,14,11,1
406,Fitness function Langermann,14,21,1
405,Fitness function Langermann,14,7,1
408,Fitness function Langermann,14,12,1
407,Fitness function Langermann,14,19,1
409,Fitness function Langermann,14,38,1
410,Fitness function Langermann,14,19,1
411,Fitness function Langermann,14,8,1
412,Fitness function Langermann,14,10,1
414,Fitness function Langermann,14,14,1
413,Fitness function Langermann,14,10,1
415,Fitness function Langermann,14,8,1
416,Fitness function Langermann,14,14,1
417,Fitness function Langermann,14,18,1
418,Fitness function Langermann,14,14,1
421,Fitness function Langermann,15,12,1
420,Fitness function Langermann,14,23,1
419,Fitness function Langermann,14,11,1
422,Fitness function Langermann,15,36,1
423,Fitness function Langermann,15,25,1
425,Fitness function Langermann,15,15,1
424,Fitness function Langermann,15,11,1
426,Fitness function Langermann,15,22,1
427,Fitness function Langermann,15,10,1
428,Fitness function Langermann,15,11,1
429,Fitness function Langermann,15,22,1
430,Fitness function Langermann,15,9,1
431,Fitness function Langermann,15,20,1
432,Fitness function Langermann,15,4,1
434,Fitness function Langermann,15,10,1
433,Fitness function Langermann,15,64,1
435,Fitness function Langermann,15,14,1
438,Fitness function Langermann,15,6,1
437,Fitness function Langermann,15,18,1
436,Fitness function Langermann,15,17,1
442,Fitness function Langermann,15,4,1
440,Fitness function Langermann,15,12,1
441,Fitness function Langermann,15,22,1
439,Fitness function Langermann,15,41,1
443,Fitness function Langermann,15,4,1
444,Fitness function Langermann,15,13,1
445,Fitness function Langermann,15,6,1
446,Fitness function Langermann,15,9,1
448,Fitness function Langermann,15,22,1
447,Fitness function Langermann,15,11,1
449,Fitness function Langermann,15,11,1
450,Fitness function Langermann,15,34,1
451,Fitness function Langermann,16,25,1
454,Fitness function Langermann,16,10,1
453,Fitness function Langermann,16,21,1
452,Fitness function Langermann,16,12,1
455,Fitness function Langermann,16,6,1
458,Fitness function Langermann,16,11,1
457,Fitness function Langermann,16,5,1
456,Fitness function Langermann,16,12,1
459,Fitness function Langermann,16,25,1
461,Fitness function Langermann,16,4,1
460,Fitness function Langermann,16,41,1
462,Fitness function Langermann,16,18,1
463,Fitness function Langermann,16,34,1
464,Fitness function Langermann,16,10,1
465,Fitness function Langermann,16,16,1
466,Fitness function Langermann,16,20,1
467,Fitness function Langermann,16,18,1
468,Fitness function Langermann,16,27,1
469,Fitness function Langermann,16,37,1
470,Fitness function Langermann,16,29,1
471,Fitness function Langermann,16,15,1
473,Fitness function Langermann,16,5,1
472,Fitness function Langermann,16,6,1
475,Fitness function Langermann,16,26,1
474,Fitness function Langermann,16,44,1
478,Fitness function Langermann,16,16,1
477,Fitness function Langermann,16,41,1
476,Fitness function Langermann,16,23,1
479,Fitness function Langermann,16,11,1
480,Fitness function Langermann,16,15,1
481,Fitness function Langermann,17,11,1
482,Fitness function Langermann,17,3,1
483,Fitness function Langermann,17,20,1
485,Fitness function Langermann,17,7,1
484,Fitness function Langermann,17,16,1
486,Fitness function Langermann,17,11,1
487,Fitness function Langermann,17,15,1
488,Fitness function Langermann,17,20,1
490,Fitness function Langermann,17,6,1
489,Fitness function Langermann,17,17,1
491,Fitness function Langermann,17,31,1
492,Fitness function Langermann,17,16,1
493,Fitness function Langermann,17,10,1
494,Fitness function Langermann,17,16,1
495,Fitness function Langermann,17,8,1
496,Fitness function Langermann,17,28,1
497,Fitness function Langermann,17,9,1
498,Fitness function Langermann,17,9,1
499,Fitness function Langermann,17,16,1
500,Fitness function Langermann,17,30,1
501,Fitness function Langermann,17,8,1
502,Fitness function Langermann,17,19,1
503,Fitness function Langermann,17,34,1
504,Fitness function Langermann,17,18,1
506,Fitness function Langermann,17,10,1
508,Fitness function Langermann,17,7,1
507,Fitness function Langermann,17,28,1
505,Fitness function Langermann,17,11,1
509,Fitness function Langermann,17,59,1
510,Fitness function Langermann,17,15,1
511,Fitness function Langermann,18,14,1
512,Fitness function Langermann,18,19,1
513,Fitness function Langermann,18,14,1
514,Fitness function Langermann,18,10,1
515,Fitness function Langermann,18,15,1
517,Fitness function Langermann,18,14,1
516,Fitness function Langermann,18,14,1
518,Fitness function Langermann,18,9,1
519,Fitness function Langermann,18,20,1
520,Fitness function Langermann,18,23,1
522,Fitness function Langermann,18,12,1
521,Fitness function Langermann,18,24,1
524,Fitness function Langermann,18,13,1
527,Fitness function Langermann,18,21,1
525,Fitness function Langermann,18,10,1
526,Fitness function Langermann,18,12,1
523,Fitness function Langermann,18,9,1
528,Fitness function Langermann,18,13,1
529,Fitness function Langermann,18,10,1
530,Fitness function Langermann,18,15,1
531,Fitness function Langermann,18,51,1
532,Fitness function Langermann,18,23,1
533,Fitness function Langermann,18,31,1
536,Fitness function Langermann,18,18,1
535,Fitness function Langermann,18,54,1
534,Fitness function Langermann,18,9,1
537,Fitness function Langermann,18,16,1
539,Fitness function Langermann,18,27,1
540,Fitness function Langermann,18,7,1
542,Fitness function Langermann,19,7,1
541,Fitness function Langermann,19,11,1
538,Fitness function Langermann,18,12,1
543,Fitness function Langermann,19,22,1
544,Fitness function Langermann,19,63,1
545,Fitness function Langermann,19,40,1
546,Fitness function Langermann,19,23,1
547,Fitness function Langermann,19,31,1
548,Fitness function Langermann,19,15,1
552,Fitness function Langermann,19,12,1
550,Fitness function Langermann,19,7,1
549,Fitness function Langermann,19,6,1
551,Fitness function Langermann,19,5,1
554,Fitness function Langermann,19,14,1
555,Fitness function Langermann,19,14,1
553,Fitness function Langermann,19,17,1
556,Fitness function Langermann,19,20,1
557,Fitness function Langermann,19,14,1
559,Fitness function Langermann,19,23,1
558,Fitness function Langermann,19,30,1
560,Fitness function Langermann,19,4,1
561,Fitness function Langermann,19,30,1
562,Fitness function Langermann,19,19,1
565,Fitness function Langermann,19,21,1
564,Fitness function Langermann,19,25,1
563,Fitness function Langermann,19,49,1
566,Fitness function Langermann,19,7,1
567,Fitness function Langermann,19,21,1
568,Fitness function Langermann,19,9,1
570,Fitness function Langermann,19,17,1
569,Fitness function Langermann,19,9,1
571,Fitness function Langermann,20,20,1
573,Fitness function Langermann,20,20,1
572,Fitness function Langermann,20,8,1
574,Fitness function Langermann,20,55,1
575,Fitness function Langermann,20,42,1
576,Fitness function Langermann,20,19,1
577,Fitness function Langermann,20,6,1
579,Fitness function Langermann,20,13,1
578,Fitness function Langermann,20,21,1
581,Fitness function Langermann,20,14,1
582,Fitness function Langermann,20,30,1
580,Fitness function Langermann,20,14,1
584,Fitness function Langermann,20,58,1
583,Fitness function Langermann,20,15,1
585,Fitness function Langermann,20,9,1
586,Fitness function Langermann,20,20,1
588,Fitness function Langermann,20,17,1
587,Fitness function Langermann,20,52,1
590,Fitness function Langermann,20,33,1
589,Fitness function Langermann,20,74,1
591,Fitness function Langermann,20,20,1
592,Fitness function Langermann,20,48,1
593,Fitness function Langermann,20,10,1
595,Fitness function Langermann,20,18,1
596,Fitness function Langermann,20,13,1
594,Fitness function Langermann,20,16,1
601,Fitness function Schwefel,1,70,1
598,Fitness function Langermann,20,28,1
597,Fitness function Langermann,20,11,1
602,Fitness function Schwefel,1,79,1
603,Fitness function Schwefel,1,35,1
600,Fitness function Langermann,20,27,1
604,Fitness function Schwefel,1,81,1
599,Fitness function Langermann,20,78,1
606,Fitness function Schwefel,1,18,1
605,Fitness function Schwefel,1,54,1
607,Fitness function Schwefel,1,59,1
608,Fitness function Schwefel,1,97,1
609,Fitness function Schwefel,1,57,1
613,Fitness function Schwefel,1,8,1
611,Fitness function Schwefel,1,47,1
610,Fitness function Schwefel,1,19,1
616,Fitness function Schwefel,1,31,1
612,Fitness function Schwefel,1,100,0.8072013021939718
615,Fitness function Schwefel,1,48,1
617,Fitness function Schwefel,1,82,1
614,Fitness function Schwefel,1,65,1
619,Fitness function Schwefel,1,60,1
620,Fitness function Schwefel,1,75,1
618,Fitness function Schwefel,1,30,1
621,Fitness function Schwefel,1,27,1
622,Fitness function Schwefel,1,21,1
623,Fitness function Schwefel,1,67,1
624,Fitness function Schwefel,1,44,1
625,Fitness function Schwefel,1,36,1
627,Fitness function Schwefel,1,36,1
626,Fitness function Schwefel,1,43,1
629,Fitness function Schwefel,1,50,1
628,Fitness function Schwefel,1,100,0.9675346015354818
631,Fitness function Schwefel,2,3,1
630,Fitness function Schwefel,1,27,1
633,Fitness function Schwefel,2,31,1
632,Fitness function Schwefel,2,22,1
635,Fitness function Schwefel,2,35,1
634,Fitness function Schwefel,2,14,1
637,Fitness function Schwefel,2,15,1
636,Fitness function Schwefel,2,17,1
638,Fitness function Schwefel,2,39,1
639,Fitness function Schwefel,2,24,1
640,Fitness function Schwefel,2,24,1
642,Fitness function Schwefel,2,31,1
641,Fitness function Schwefel,2,68,1
643,Fitness function Schwefel,2,32,1
644,Fitness function Schwefel,2,27,1
645,Fitness function Schwefel,2,32,1
649,Fitness function Schwefel,2,10,1
647,Fitness function Schwefel,2,13,1
646,Fitness function Schwefel,2,29,1
648,Fitness function Schwefel,2,24,1
651,Fitness function Schwefel,2,29,1
650,Fitness function Schwefel,2,32,1
653,Fitness function Schwefel,2,4,1
652,Fitness function Schwefel,2,14,1
655,Fitness function Schwefel,2,35,1
654,Fitness function Schwefel,2,41,1
656,Fitness function Schwefel,2,18,1
657,Fitness function Schwefel,2,7,1
658,Fitness function Schwefel,2,28,1
659,Fitness function Schwefel,2,23,1
660,Fitness function Schwefel,2,15,1
661,Fitness function Schwefel,3,18,1
662,Fitness function Schwefel,3,18,1
667,Fitness function Schwefel,3,5,1
663,Fitness function Schwefel,3,8,1
665,Fitness function Schwefel,3,17,1
664,Fitness function Schwefel,3,20,1
666,Fitness function Schwefel,3,25,1
668,Fitness function Schwefel,3,16,1
669,Fitness function Schwefel,3,15,1
670,Fitness function Schwefel,3,29,1
671,Fitness function Schwefel,3,25,1
673,Fitness function Schwefel,3,31,1
672,Fitness function Schwefel,3,26,1
674,Fitness function Schwefel,3,24,1
675,Fitness function Schwefel,3,19,1
676,Fitness function Schwefel,3,13,1
677,Fitness function Schwefel,3,14,1
678,Fitness function Schwefel,3,27,1
679,Fitness function Schwefel,3,20,1
682,Fitness function Schwefel,3,16,1
680,Fitness function Schwefel,3,19,1
681,Fitness function Schwefel,3,14,1
685,Fitness function Schwefel,3,1,1
683,Fitness function Schwefel,3,19,1
684,Fitness function Schwefel,3,20,1
686,Fitness function Schwefel,3,20,1
687,Fitness function Schwefel,3,14,1
689,Fitness function Schwefel,3,16,1
688,Fitness function Schwefel,3,12,1
690,Fitness function Schwefel,3,9,1
691,Fitness function Schwefel,4,25,1
692,Fitness function Schwefel,4,19,1
693,Fitness function Schwefel,4,11,1
694,Fitness function Schwefel,4,13,1
695,Fitness function Schwefel,4,19,1
696,Fitness function Schwefel,4,27,1
698,Fitness function Schwefel,4,16,1
699,Fitness function Schwefel,4,15,1
697,Fitness function Schwefel,4,19,1
701,Fitness function Schwefel,4,8,1
700,Fitness function Schwefel,4,25,1
702,Fitness function Schwefel,4,19,1
703,Fitness function Schwefel,4,18,1
704,Fitness function Schwefel,4,18,1
705,Fitness function Schwefel,4,16,1
706,Fitness function Schwefel,4,16,1
707,Fitness function Schwefel,4,19,1
708,Fitness function Schwefel,4,15,1
709,Fitness function Schwefel,4,11,1
711,Fitness function Schwefel,4,18,1
710,Fitness function Schwefel,4,14,1
712,Fitness function Schwefel,4,18,1
713,Fitness function Schwefel,4,15,1
714,Fitness function Schwefel,4,12,1
715,Fitness function Schwefel,4,17,1
716,Fitness function Schwefel,4,21,1
717,Fitness function Schwefel,4,11,1
718,Fitness function Schwefel,4,18,1
719,Fitness function Schwefel,4,18,1
720,Fitness function Schwefel,4,21,1
721,Fitness function Schwefel,5,19,1
722,Fitness function Schwefel,5,16,1
723,Fitness function Schwefel,5,12,1
724,Fitness function Schwefel,5,15,1
725,Fitness function Schwefel,5,6,1
726,Fitness function Schwefel,5,14,1
727,Fitness function Schwefel,5,17,1
728,Fitness function Schwefel,5,8,1
729,Fitness function Schwefel,5,17,1
732,Fitness function Schwefel,5,14,1
730,Fitness function Schwefel,5,9,1
731,Fitness function Schwefel,5,20,1
733,Fitness function Schwefel,5,26,1
735,Fitness function Schwefel,5,15,1
734,Fitness function Schwefel,5,14,1
737,Fitness function Schwefel,5,1,1
738,Fitness function Schwefel,5,24,1
736,Fitness function Schwefel,5,9,1
739,Fitness function Schwefel,5,17,1
740,Fitness function Schwefel,5,16,1
741,Fitness function Schwefel,5,14,1
742,Fitness function Schwefel,5,18,1
744,Fitness function Schwefel,5,9,1
743,Fitness function Schwefel,5,22,1
745,Fitness function Schwefel,5,14,1
748,Fitness function Schwefel,5,18,1
749,Fitness function Schwefel,5,13,1
747,Fitness function Schwefel,5,14,1
746,Fitness function Schwefel,5,17,1
750,Fitness function Schwefel,5,14,1
751,Fitness function Schwefel,6,21,1
752,Fitness function Schwefel,6,8,1
753,Fitness function Schwefel,6,16,1
754,Fitness function Schwefel,6,10,1
755,Fitness function Schwefel,6,13,1
757,Fitness function Schwefel,6,14,1
756,Fitness function Schwefel,6,18,1
758,Fitness function Schwefel,6,6,1
759,Fitness function Schwefel,6,16,1
760,Fitness function Schwefel,6,20,1
761,Fitness function Schwefel,6,10,1
763,Fitness function Schwefel,6,5,1
765,Fitness function Schwefel,6,20,1
764,Fitness function Schwefel,6,8,1
