Constraint 3,Rejection Method,3,1,-10.669030292606084,9.569855521109623,0.7698305967343548,0.9032847811115282
Constraint 3,Rejection Method,3,1,11.509176975445337,-9.931980180299552,0.9032847811115282,0.9032847811115282
Constraint 3,Rejection Method,3,1,13.690256369491944,-7.2622096512941905,0.873256582798163,0.9032847811115282
Constraint 3,Rejection Method,3,1,-9.856094598694096,10.740879352298062,0.7698305967343548,0.9032847811115282
Constraint 3,Rejection Method,3,1,-15.16292101332062,6.1728388056754575,0.7969478760185379,0.9032847811115282
Constraint 3,Rejection Method,3,1,2.629368570756037,23.010146610101742,0.7552732119028613,0.9032847811115282
Constraint 3,Rejection Method,3,1,-6.637574107677827,13.815349877079754,0.7554973682915319,0.9032847811115282
Constraint 3,Rejection Method,3,1,11.894932972395932,-11.721992158869018,0.8310724429367105,0.9032847811115282
Constraint 3,Rejection Method,3,1,-8.273202466159603,11.81797734978819,0.9032847811115282,0.9032847811115282
Constraint 3,Rejection Method,3,1,-12.234123435995045,8.915432807645388,0.8265737361933478,0.9032847811115282
Constraint 3,Rejection Method,3,1,-11.673304562593815,8.908992472679216,0.8265737361933478,0.9032847811115282
Constraint 3,Rejection Method,3,1,-6.7607468341147605,13.520611279508156,0.7554973682915319,0.9032847811115282
Constraint 3,Rejection Method,3,1,-0.3326744858326006,20.507118498432902,0.8038138036872307,0.9032847811115282
Constraint 3,Rejection Method,3,1,-9.581716878082613,10.910279082028456,0.8310724429367105,0.9032847811115282
Constraint 3,Rejection Method,3,1,-7.662073466719505,12.82883373661468,0.8653571722471929,0.9032847811115282
Constraint 3,Rejection Method,3,1,17.72353858673155,-2.5104452902719334,0.8038138036872307,0.9032847811115282
Constraint 3,Rejection Method,3,1,13.456437714723734,-7.459751076246096,0.8116447532497119,0.9032847811115282
Constraint 3,Rejection Method,3,1,-4.304399251485979,16.72367558808128,0.873256582798163,0.9032847811115282
Constraint 3,Rejection Method,3,1,12.989124504896052,-8.501006940951294,0.9032847811115282,0.9032847811115282
Constraint 3,Rejection Method,3,1,-7.705538915951847,13.300079797277608,0.9032847811115282,0.9032847811115282
Constraint 3,Rejection Method,3,1,-10.988518641586117,9.51882313166967,0.8057232976194038,0.9032847811115282
Constraint 3,Rejection Method,3,1,7.219093828712223,-14.75167353495801,0.8636330614968228,0.9032847811115282
Constraint 3,Rejection Method,3,1,-16.521571712764572,4.599501815752384,0.8636330614968228,0.9032847811115282
Constraint 3,Rejection Method,3,1,-6.756299908331544,14.1989046576997,0.7554973682915319,0.9032847811115282
Constraint 3,Rejection Method,3,1,-8.04544359829205,13.041912164446565,0.9032847811115282,0.9032847811115282
Constraint 3,Rejection Method,3,1,-2.3309742286634894,17.787255382020966,0.7634440470199224,0.9032847811115282
Constraint 3,Rejection Method,3,1,-18.57376230579252,1.6334973746772705,0.7634440470199224,0.9032847811115282
Constraint 3,Rejection Method,3,1,-9.8165322713483,10.245463964938585,0.8213166506301325,0.9032847811115282
Constraint 3,Rejection Method,3,1,20.252793094943627,-3.5558374387890375,0.7634440470199224,0.9032847811115282
Constraint 3,Rejection Method,3,1,14.956028270198429,-6.9462948682513925,0.8636330614968228,0.9032847811115282
Constraint 3,Rejection Method,3,1,6.741556021279572,-16.103706968541832,0.8116447532497119,0.9032847811115282
Constraint 3,Rejection Method,3,1,22.115120271612316,-1.329077750326618,0.7034498564483096,0.9032847811115282
Constraint 3,Rejection Method,3,1,3.328623127767593,24.62935100258138,0.7336234532538107,0.9032847811115282
Constraint 3,Rejection Method,3,1,-10.772489001129006,9.910311282174039,0.8265737361933478,0.9032847811115282
Constraint 3,Rejection Method,3,1,11.247221801221805,-9.975000443620058,0.9032847811115282,0.9032847811115282
Constraint 3,Rejection Method,3,1,-23.2623953594548,-1.270396496756479,0.7552732119028613,0.9032847811115282
Constraint 3,Rejection Method,3,1,-10.579374056254746,9.503722638783017,0.7698305967343548,0.9032847811115282
Constraint 3,Rejection Method,3,1,20.8384381235285,-3.6474890584754047,0.7488943373926781,0.9032847811115282
Constraint 3,Rejection Method,3,1,-7.7555515671273945,12.860375905651097,0.8653571722471929,0.9032847811115282
Constraint 3,Rejection Method,3,1,2.6016609720791077,36.57112135094353,0.6429202517687577,0.9032847811115282
Constraint 3,Rejection Method,3,1,-12.66906332554086,8.004823856452324,0.8653571722471929,0.9032847811115282
Constraint 3,Rejection Method,3,1,17.72624515535481,-3.4042195984748767,0.8004507675081416,0.9032847811115282
Constraint 3,Rejection Method,3,1,13.985090769493723,-6.172888853254221,0.873256582798163,0.9032847811115282
Constraint 3,Rejection Method,3,1,1.327116222555746,22.61215116222079,0.7552732119028613,0.9032847811115282
Constraint 3,Rejection Method,3,1,-12.353602540737278,8.748334408576238,0.8213166506301325,0.9032847811115282
Constraint 3,Rejection Method,3,1,-7.620153879279693,13.298682944696536,0.8653571722471929,0.9032847811115282
Constraint 3,Rejection Method,3,1,5.866110329909322,-15.571741670532184,0.8636330614968228,0.9032847811115282
Constraint 3,Rejection Method,3,1,-7.750340846567008,12.83133261835444,0.8653571722471929,0.9032847811115282
Constraint 3,Rejection Method,3,1,-20.415686726619036,0.7656153179504499,0.788618763495411,0.9032847811115282
Constraint 3,Rejection Method,3,1,-10.514277500406225,10.457217666955327,0.8310724429367105,0.9032847811115282
Constraint 3,Rejection Method,7,1,-15.112731424560879,8.771492820239219,0.8116447532497119,0.9032847811115282
Constraint 3,Rejection Method,7,1,19.13758410162215,-1.4907300014683555,0.8038138036872307,0.9032847811115282
