Fitness function Eggholder,10,0.05,0,77.86013058001781,78.56756473747313
Fitness function Eggholder,10,0.05,1,34.566668291728206,99.78211877031002
Fitness function Eggholder,10,0.05,2,-90.67111635749086,-51.91113595641353
Fitness function Eggholder,10,0.05,3,-52.91481553286479,56.76993169854185
Fitness function Eggholder,10,0.05,4,-62.080561305989015,-98.20071549468304
Fitness function Eggholder,10,0.05,5,-92.75334393565717,-67.49538003445217
Fitness function Eggholder,10,0.05,6,82.93984684659094,87.32651989037127
Fitness function Eggholder,10,0.05,7,-95.78840620016214,-55.92164358589037
Fitness function Eggholder,10,0.05,8,92.39097066169346,-56.70806294328969
Fitness function Eggholder,10,0.05,9,90.78908838158799,-45.9696373156602
Fitness function Eggholder,10,0.05,10,88.74991829436627,-70.94234256330908
Fitness function Eggholder,10,0.05,11,88.01138073167051,-65.73711752667731
Fitness function Eggholder,10,0.05,12,92.89910704484339,-71.82043243504361
Fitness function Eggholder,10,0.05,13,-68.49435399513382,-39.061417453950504
Fitness function Eggholder,10,0.05,14,-45.50773057800241,-96.87759443770055
Fitness function Eggholder,10,0.05,15,-70.83452361471137,-79.82894207564394
Fitness function Eggholder,10,0.05,16,90.19484048789592,-63.60745002391823
Fitness function Eggholder,10,0.05,17,91.90389775895855,-65.05200645481145
Fitness function Eggholder,10,0.05,18,-69.41166324180958,-74.99911776728308
Fitness function Eggholder,10,0.05,19,93.68821388760884,-44.93115318210355
Fitness function Eggholder,10,0.05,20,-88.92649455756282,-99.46874677610968
Fitness function Eggholder,10,0.05,21,88.23963616940749,-76.19613183599077
Fitness function Eggholder,10,0.05,22,-76.8749140631859,-85.62562914131814
Fitness function Eggholder,10,0.05,23,86.59545258453787,-43.68732855125678
Fitness function Eggholder,10,0.05,24,-60.938390702632574,-68.10391471449375
Fitness function Eggholder,10,0.05,25,98.99105459846375,-60.817124400906906
Fitness function Eggholder,10,0.05,26,-98.05981346759286,-58.33522462782911
Fitness function Eggholder,10,0.05,27,88.13386624190932,-67.54737960250114
Fitness function Eggholder,10,0.05,28,-91.49228236556475,62.98833253934925
Fitness function Eggholder,10,0.05,29,88.09214642597337,-68.81758040937042
Fitness function Eggholder,10,0.05,30,89.11552028478923,-63.14954464369413
Fitness function Eggholder,10,0.05,31,92.39594178970006,-71.1708693867767
Fitness function Eggholder,10,0.05,32,-77.28402983882658,-45.37426822891972
Fitness function Eggholder,10,0.05,33,-66.43534204187057,-70.9313083143312
Fitness function Eggholder,10,0.05,34,28.376407271339154,14.104365491047286
Fitness function Eggholder,10,0.05,35,97.34119931809396,-74.2471293792277
Fitness function Eggholder,10,0.05,36,91.39888106283412,-66.03683582031519
Fitness function Eggholder,10,0.05,37,88.90883744046074,-70.79434421835849
Fitness function Eggholder,10,0.05,38,-83.78077278887281,-51.64722010739535
Fitness function Eggholder,10,0.05,39,89.27241626568191,-63.160366345896726
Fitness function Eggholder,10,0.05,40,-90.42342938515085,-54.22845087946916
Fitness function Eggholder,10,0.05,41,92.83817804290176,-73.20877530687335
Fitness function Eggholder,10,0.05,42,-99.37297695816909,-77.70090912676667
Fitness function Eggholder,10,0.05,43,95.54093461864274,-68.04144906133115
Fitness function Eggholder,10,0.05,44,-69.59996448614233,-44.05628143436852
Fitness function Eggholder,10,0.05,45,57.02679895908914,-99.20533243905233
Fitness function Eggholder,10,0.05,46,60.756252923066825,-98.22480378660946
Fitness function Eggholder,10,0.05,47,61.14330422094675,-99.81109807472723
Fitness function Eggholder,10,0.05,48,-78.27009624781773,-86.88746771325593
Fitness function Eggholder,10,0.05,49,-91.40642768328755,-95.88530684436252
Fitness function Eggholder,10,0.05,50,85.75563661467216,-69.08052860820834
Fitness function Eggholder,10,0.05,51,-45.751144888050774,-99.58589424620908
Fitness function Eggholder,10,0.05,52,92.47999065601981,-70.97775105437478
Fitness function Eggholder,10,0.05,53,91.34181592229284,-62.95515201183215
Fitness function Eggholder,10,0.05,54,90.72669016137876,-63.932110673993385
Fitness function Eggholder,10,0.05,55,92.11743429016201,-63.44592837318054
Fitness function Eggholder,10,0.05,56,90.79145118472319,-73.40012174016603
Fitness function Eggholder,10,0.05,57,80.64559282772257,83.57145550101411
Fitness function Eggholder,10,0.05,58,-53.521318867019566,-96.18708103360055
Fitness function Eggholder,10,0.05,59,-52.376282859807034,-96.05448532914102
Fitness function Eggholder,10,0.05,60,-70.13090838516923,-38.49478195299931
Fitness function Eggholder,10,0.05,61,52.8109853118153,-96.95316395972613
Fitness function Eggholder,10,0.05,62,-91.39484212921012,-50.2117879710377
Fitness function Eggholder,10,0.05,63,95.74142011422394,-71.79614492381442
Fitness function Eggholder,10,0.05,64,87.02030322986721,89.27231360018726
Fitness function Eggholder,10,0.05,65,-78.42100134516635,-85.58266761976486
Fitness function Eggholder,10,0.05,66,-55.563621574956436,-33.77548789672172
Fitness function Eggholder,10,0.05,67,58.37866552613441,-96.31645381394877
Fitness function Eggholder,10,0.05,68,-97.80813195412482,-75.52001399606205
Fitness function Eggholder,10,0.05,69,90.89304396372437,-64.11325682079678
Fitness function Eggholder,10,0.05,70,91.58389959297263,-66.15716506272152
Fitness function Eggholder,10,0.05,71,90.78740994868467,-64.02214630128043
Fitness function Eggholder,10,0.05,72,43.95057923576135,-100.37226573777411
Fitness function Eggholder,10,0.05,73,-85.9118574909918,47.942645654549395
Fitness function Eggholder,10,0.05,74,-66.45194071350406,-68.91745178131718
Fitness function Eggholder,10,0.05,75,-49.69016336602285,-93.85324708400702
Fitness function Eggholder,10,0.05,76,-83.20988494475081,-62.52546313080839
