Fitness function Schaffer,2,0,0.4273017320126152,-8.826798800114767,1,1
Fitness function Schaffer,2,0,0.4273017374968794,-8.826798796130731,1,1
Fitness function Schaffer,2,0,0.42730171642502796,-8.826798800200363,1,1
Fitness function Schaffer,2,0,0.42730171337290057,-8.826798868105975,1,1
Fitness function Schaffer,2,0,0.42730140726260063,-8.826798799767715,1,1
Fitness function Schaffer,2,0,0.42730177689418325,-8.826798807631546,1,1
Fitness function Schaffer,2,0,0.4273017319357504,-8.826798800397318,1,1
Fitness function Schaffer,2,0,0.42730173389155696,-8.826798800823473,1,1
Fitness function Schaffer,2,0,0.4273017276020564,-8.82679879984671,1,1
Fitness function Schaffer,2,0,0.4273017332029141,-8.826798827045499,1,1
Fitness function Schaffer,2,0,0.42730173332901245,-8.826797888878888,1,1
Fitness function Schaffer,2,0,0.4273017419454193,-8.826799027502684,1,1
Fitness function Schaffer,2,0,0.4273017334220139,-8.826798805443174,1,1
Fitness function Schaffer,2,0,0.4273017218020699,-8.826798800377729,1,1
Fitness function Schaffer,2,0,0.4273017356930627,-8.826798814180295,1,1
Fitness function Schaffer,2,0,0.4273017862953327,-8.826798797445505,1,1
Fitness function Schaffer,2,0,0.42730173088543555,-8.82679880966123,1,1
Fitness function Schaffer,2,0,0.42730171104135994,-8.826798799743706,1,1
Fitness function Schaffer,2,0,0.4273017216305763,-8.826798774849816,1,1
Fitness function Schaffer,2,0,0.427301745755614,-8.826798794621528,1,1
Fitness function Schaffer,2,0,0.4273017331637364,-8.826798793109804,1,1
Fitness function Schaffer,2,0,0.4273017032614561,-8.82679886393529,1,1
Fitness function Schaffer,2,0,0.4273018158680579,-8.82679879845688,1,1
Fitness function Schaffer,2,0,0.42730173855105286,-8.82679865032266,1,1
Fitness function Schaffer,2,0,0.42730173599416343,-8.826798793928514,1,1
Fitness function Schaffer,2,0,0.4273017328964103,-8.826798801680539,1,1
Fitness function Schaffer,2,0,0.42730173502251284,-8.826798805577166,1,1
Fitness function Schaffer,2,0,0.42730211516000155,-8.826798917401947,1,1
Fitness function Schaffer,2,0,0.4273017386089322,-8.826798817189385,1,1
Fitness function Schaffer,2,0,0.42730181860879946,-8.826798795481622,1,1
Fitness function Schaffer,2,0,0.42730174645825164,-8.826798797753368,1,1
Fitness function Schaffer,2,0,0.4273017303669778,-8.826798794385143,1,1
Fitness function Schaffer,2,0,0.42730174829272133,-8.826798798418643,1,1
Fitness function Schaffer,2,0,0.4273017343381079,-8.826798801186172,1,1
Fitness function Schaffer,2,0,0.42730173703221846,-8.826798801747612,1,1
Fitness function Schaffer,2,0,0.4273017292165295,-8.82679880097677,1,1
Fitness function Schaffer,2,0,0.42730173196024457,-8.826798802880516,1,1
Fitness function Schaffer,2,0,0.4273017933658334,-8.826798983114617,1,1
Fitness function Schaffer,2,0,0.4273017393931767,-8.826798785945602,1,1
Fitness function Schaffer,2,0,0.4273017086191001,-8.826798803626158,1,1
Fitness function Schaffer,2,0,0.4273017307972372,-8.826798791052296,1,1
Fitness function Schaffer,2,0,0.4273017278617556,-8.826798864196773,1,1
Fitness function Schaffer,2,0,0.42730171857122506,-8.826798804102257,1,1
Fitness function Schaffer,2,0,0.42730173497336654,-8.826798828605865,1,1
Fitness function Schaffer,2,0,0.4273017260652838,-8.826798800514082,1,1
Fitness function Schaffer,2,0,0.42730174807035987,-8.82679879893588,1,1
Fitness function Schaffer,2,0,0.42730173274595096,-8.826798829710997,1,1
Fitness function Schaffer,2,0,0.4273017548057659,-8.826798875036095,1,1
Fitness function Schaffer,2,0,0.4273017320312953,-8.826798805157612,1,1
Fitness function Schaffer,2,0,0.4273017068725272,-8.826798793261894,1,1
Fitness function Schaffer,2,0,0.4273017106099163,-8.826798799494982,1,1
Fitness function Schaffer,2,0,0.4273018955855484,-8.826798806329103,1,1
Fitness function Schaffer,2,0,0.4273016786841149,-8.826798816201965,1,1
Fitness function Schaffer,2,0,0.42730163514794284,-8.826798681742488,1,1
Fitness function Schaffer,2,0,0.42730171208218215,-8.826798810724942,1,1
Fitness function Schaffer,2,0,0.42730174454835596,-8.826798807772922,1,1
Fitness function Schaffer,2,0,0.42730170116559285,-8.826798800702296,1,1
Fitness function Schaffer,2,0,0.42730170898276243,-8.826798771762997,1,1
Fitness function Schaffer,2,0,0.4273018426085688,-8.826798794131282,1,1
Fitness function Schaffer,2,0,0.4273017063234819,-8.826798694845012,1,1
Fitness function Schaffer,7,0,-8.702330131835232,0.2067905251364331,1,1
Fitness function Schaffer,7,0,-8.702330140681696,0.20679053454141344,1,1
Fitness function Schaffer,7,0,-8.702330223748893,0.20679053607501655,1,1
Fitness function Schaffer,7,0,-8.702330212628528,0.2067900325361212,1,1
Fitness function Schaffer,7,0,-8.70233024840975,0.2067905312712701,1,1
Fitness function Schaffer,7,0,-8.702330166427808,0.20679053194621846,1,1
Fitness function Schaffer,7,0,-8.702330219464235,0.20679087041910404,1,1
Fitness function Schaffer,7,0,-8.702330229152029,0.20679057986424945,1,1
Fitness function Schaffer,7,0,-8.702330221220965,0.20679032769393021,1,1
Fitness function Schaffer,7,0,-8.702330210769066,0.20679047701301487,1,1
Fitness function Schaffer,7,0,-8.702331227112213,0.20679053420874777,1,1
Fitness function Schaffer,7,0,-8.702330235012752,0.2067905316792928,1,1
Fitness function Schaffer,7,0,-8.702330225943044,0.2067905305403728,1,1
Fitness function Schaffer,7,0,-8.702329435227918,0.20679039612867997,1,1
Fitness function Schaffer,7,0,-8.70233056509842,0.20679009844785481,1,1
