147,Fitness function Schaffer,40,1
150,Fitness function Schaffer,40,1
151,Fitness function Schaffer,40,1
149,Fitness function Schaffer,40,1
152,Fitness function Schaffer,40,1
154,Fitness function Schaffer,40,1
153,Fitness function Schaffer,40,1
155,Fitness function Schaffer,40,1
156,Fitness function Schaffer,40,1
157,Fitness function Schaffer,40,1
158,Fitness function Schaffer,40,1
159,Fitness function Schaffer,40,1
160,Fitness function Schaffer,40,1
161,Fitness function Schaffer,45,1
162,Fitness function Schaffer,45,1
163,Fitness function Schaffer,45,1
164,Fitness function Schaffer,45,0.9992952506441721
166,Fitness function Schaffer,45,1
165,Fitness function Schaffer,45,1
167,Fitness function Schaffer,45,1
168,Fitness function Schaffer,45,1
170,Fitness function Schaffer,45,1
169,Fitness function Schaffer,45,1
171,Fitness function Schaffer,45,1
172,Fitness function Schaffer,45,0.9992952506441721
173,Fitness function Schaffer,45,1
175,Fitness function Schaffer,45,1
174,Fitness function Schaffer,45,1
176,Fitness function Schaffer,45,1
177,Fitness function Schaffer,45,1
178,Fitness function Schaffer,45,1
179,Fitness function Schaffer,45,1
180,Fitness function Schaffer,45,1
181,Fitness function Schaffer,50,1
182,Fitness function Schaffer,50,1
183,Fitness function Schaffer,50,1
184,Fitness function Schaffer,50,1
186,Fitness function Schaffer,50,1
185,Fitness function Schaffer,50,1
188,Fitness function Schaffer,50,1
187,Fitness function Schaffer,50,1
189,Fitness function Schaffer,50,1
190,Fitness function Schaffer,50,1
191,Fitness function Schaffer,50,1
192,Fitness function Schaffer,50,1
194,Fitness function Schaffer,50,1
195,Fitness function Schaffer,50,1
193,Fitness function Schaffer,50,1
196,Fitness function Schaffer,50,1
197,Fitness function Schaffer,50,1
198,Fitness function Schaffer,50,1
199,Fitness function Schaffer,50,1
201,Fitness function Schaffer,55,1
200,Fitness function Schaffer,50,1
202,Fitness function Schaffer,55,1
203,Fitness function Schaffer,55,1
205,Fitness function Schaffer,55,1
204,Fitness function Schaffer,55,1
207,Fitness function Schaffer,55,1
208,Fitness function Schaffer,55,1
206,Fitness function Schaffer,55,1
211,Fitness function Schaffer,55,1
209,Fitness function Schaffer,55,1
210,Fitness function Schaffer,55,1
212,Fitness function Schaffer,55,1
213,Fitness function Schaffer,55,1
214,Fitness function Schaffer,55,1
215,Fitness function Schaffer,55,1
216,Fitness function Schaffer,55,1
217,Fitness function Schaffer,55,1
219,Fitness function Schaffer,55,1
220,Fitness function Schaffer,55,1
221,Fitness function Schaffer,60,1
218,Fitness function Schaffer,55,1
222,Fitness function Schaffer,60,1
223,Fitness function Schaffer,60,1
224,Fitness function Schaffer,60,1
225,Fitness function Schaffer,60,1
226,Fitness function Schaffer,60,1
229,Fitness function Schaffer,60,1
227,Fitness function Schaffer,60,1
228,Fitness function Schaffer,60,1
230,Fitness function Schaffer,60,1
233,Fitness function Schaffer,60,1
232,Fitness function Schaffer,60,1
234,Fitness function Schaffer,60,1
235,Fitness function Schaffer,60,1
231,Fitness function Schaffer,60,1
236,Fitness function Schaffer,60,1
238,Fitness function Schaffer,60,1
239,Fitness function Schaffer,60,1
237,Fitness function Schaffer,60,1
240,Fitness function Schaffer,60,1
243,Fitness function Schaffer,65,1
241,Fitness function Schaffer,65,1
244,Fitness function Schaffer,65,1
242,Fitness function Schaffer,65,1
246,Fitness function Schaffer,65,1
247,Fitness function Schaffer,65,1
245,Fitness function Schaffer,65,1
248,Fitness function Schaffer,65,1
249,Fitness function Schaffer,65,1
250,Fitness function Schaffer,65,1
253,Fitness function Schaffer,65,1
254,Fitness function Schaffer,65,1
252,Fitness function Schaffer,65,1
251,Fitness function Schaffer,65,1
256,Fitness function Schaffer,65,1
255,Fitness function Schaffer,65,1
257,Fitness function Schaffer,65,1
258,Fitness function Schaffer,65,1
259,Fitness function Schaffer,65,1
260,Fitness function Schaffer,65,1
263,Fitness function Schaffer,70,1
261,Fitness function Schaffer,70,1
262,Fitness function Schaffer,70,1
264,Fitness function Schaffer,70,1
266,Fitness function Schaffer,70,1
265,Fitness function Schaffer,70,1
268,Fitness function Schaffer,70,1
269,Fitness function Schaffer,70,1
267,Fitness function Schaffer,70,1
270,Fitness function Schaffer,70,1
272,Fitness function Schaffer,70,1
271,Fitness function Schaffer,70,1
273,Fitness function Schaffer,70,1
274,Fitness function Schaffer,70,1
276,Fitness function Schaffer,70,1
275,Fitness function Schaffer,70,1
277,Fitness function Schaffer,70,1
278,Fitness function Schaffer,70,1
279,Fitness function Schaffer,70,1
280,Fitness function Schaffer,70,1
283,Fitness function Schaffer,75,1
282,Fitness function Schaffer,75,1
281,Fitness function Schaffer,75,1
284,Fitness function Schaffer,75,1
285,Fitness function Schaffer,75,1
286,Fitness function Schaffer,75,1
287,Fitness function Schaffer,75,1
288,Fitness function Schaffer,75,1
289,Fitness function Schaffer,75,1
290,Fitness function Schaffer,75,1
292,Fitness function Schaffer,75,1
291,Fitness function Schaffer,75,1
293,Fitness function Schaffer,75,1
294,Fitness function Schaffer,75,1
295,Fitness function Schaffer,75,1
296,Fitness function Schaffer,75,1
297,Fitness function Schaffer,75,1
298,Fitness function Schaffer,75,1
299,Fitness function Schaffer,75,1
300,Fitness function Schaffer,75,1
301,Fitness function Schaffer,80,1
302,Fitness function Schaffer,80,1
303,Fitness function Schaffer,80,1
305,Fitness function Schaffer,80,1
304,Fitness function Schaffer,80,1
306,Fitness function Schaffer,80,1
307,Fitness function Schaffer,80,1
308,Fitness function Schaffer,80,1
311,Fitness function Schaffer,80,1
309,Fitness function Schaffer,80,1
310,Fitness function Schaffer,80,1
313,Fitness function Schaffer,80,1
312,Fitness function Schaffer,80,1
315,Fitness function Schaffer,80,1
314,Fitness function Schaffer,80,1
316,Fitness function Schaffer,80,1
318,Fitness function Schaffer,80,1
317,Fitness function Schaffer,80,1
319,Fitness function Schaffer,80,1
320,Fitness function Schaffer,80,1
321,Fitness function Schaffer,85,1
322,Fitness function Schaffer,85,1
323,Fitness function Schaffer,85,1
325,Fitness function Schaffer,85,1
324,Fitness function Schaffer,85,1
326,Fitness function Schaffer,85,1
327,Fitness function Schaffer,85,1
328,Fitness function Schaffer,85,1
330,Fitness function Schaffer,85,1
331,Fitness function Schaffer,85,1
329,Fitness function Schaffer,85,1
332,Fitness function Schaffer,85,1
333,Fitness function Schaffer,85,1
335,Fitness function Schaffer,85,1
334,Fitness function Schaffer,85,1
336,Fitness function Schaffer,85,1
337,Fitness function Schaffer,85,1
338,Fitness function Schaffer,85,1
340,Fitness function Schaffer,85,1
339,Fitness function Schaffer,85,1
341,Fitness function Schaffer,90,1
342,Fitness function Schaffer,90,1
343,Fitness function Schaffer,90,1
345,Fitness function Schaffer,90,1
344,Fitness function Schaffer,90,1
346,Fitness function Schaffer,90,1
348,Fitness function Schaffer,90,1
347,Fitness function Schaffer,90,1
349,Fitness function Schaffer,90,1
350,Fitness function Schaffer,90,1
351,Fitness function Schaffer,90,1
352,Fitness function Schaffer,90,1
353,Fitness function Schaffer,90,1
355,Fitness function Schaffer,90,1
354,Fitness function Schaffer,90,1
356,Fitness function Schaffer,90,1
359,Fitness function Schaffer,90,1
358,Fitness function Schaffer,90,1
357,Fitness function Schaffer,90,1
360,Fitness function Schaffer,90,1
361,Fitness function Schaffer,95,1
362,Fitness function Schaffer,95,1
363,Fitness function Schaffer,95,1
365,Fitness function Schaffer,95,1
364,Fitness function Schaffer,95,1
366,Fitness function Schaffer,95,1
367,Fitness function Schaffer,95,1
369,Fitness function Schaffer,95,1
368,Fitness function Schaffer,95,1
370,Fitness function Schaffer,95,1
371,Fitness function Schaffer,95,1
372,Fitness function Schaffer,95,1
374,Fitness function Schaffer,95,1
375,Fitness function Schaffer,95,1
373,Fitness function Schaffer,95,1
377,Fitness function Schaffer,95,1
376,Fitness function Schaffer,95,1
378,Fitness function Schaffer,95,1
379,Fitness function Schaffer,95,1
380,Fitness function Schaffer,95,1
381,Fitness function Schaffer,100,1
383,Fitness function Schaffer,100,1
382,Fitness function Schaffer,100,1
385,Fitness function Schaffer,100,1
384,Fitness function Schaffer,100,1
387,Fitness function Schaffer,100,1
386,Fitness function Schaffer,100,1
389,Fitness function Schaffer,100,1
388,Fitness function Schaffer,100,1
393,Fitness function Schaffer,100,1
392,Fitness function Schaffer,100,1
391,Fitness function Schaffer,100,1
394,Fitness function Schaffer,100,1
395,Fitness function Schaffer,100,1
390,Fitness function Schaffer,100,1
396,Fitness function Schaffer,100,1
397,Fitness function Schaffer,100,1
398,Fitness function Schaffer,100,1
399,Fitness function Schaffer,100,1
400,Fitness function Schaffer,100,1
401,Fitness function Shubert,5,0.7997096161673007
403,Fitness function Shubert,5,0.6003248515322266
402,Fitness function Shubert,5,0.6012304707298515
404,Fitness function Shubert,5,0.8006152353649257
406,Fitness function Shubert,5,0.6003248515322266
405,Fitness function Shubert,5,1
409,Fitness function Shubert,5,0.7997096161673007
408,Fitness function Shubert,5,0.8006152353649257
407,Fitness function Shubert,5,0.8006152353649257
410,Fitness function Shubert,5,0.7996751927673003
411,Fitness function Shubert,5,1
412,Fitness function Shubert,5,1
414,Fitness function Shubert,5,0.8006152353649257
415,Fitness function Shubert,5,1
416,Fitness function Shubert,5,0.6003248515322266
413,Fitness function Shubert,5,0.8006152353649257
418,Fitness function Shubert,5,0.8006152353649257
417,Fitness function Shubert,5,0.7997096161673007
419,Fitness function Shubert,5,0.8006152353649257
420,Fitness function Shubert,5,1
421,Fitness function Shubert,10,0.8006152353649257
422,Fitness function Shubert,10,1
423,Fitness function Shubert,10,1
428,Fitness function Shubert,10,0.7997096161673007
424,Fitness function Shubert,10,0.7997096161673007
427,Fitness function Shubert,10,0.7996751927673003
426,Fitness function Shubert,10,0.8006152353649257
425,Fitness function Shubert,10,1
429,Fitness function Shubert,10,1
430,Fitness function Shubert,10,0.7997096161673007
431,Fitness function Shubert,10,1
432,Fitness function Shubert,10,0.8006152353649257
433,Fitness function Shubert,10,0.8006152353649257
435,Fitness function Shubert,10,0.8006152353649257
434,Fitness function Shubert,10,1
436,Fitness function Shubert,10,1
437,Fitness function Shubert,10,1
438,Fitness function Shubert,10,1
440,Fitness function Shubert,10,1
439,Fitness function Shubert,10,1
441,Fitness function Shubert,15,0.7997096161673007
442,Fitness function Shubert,15,0.7997096161673007
443,Fitness function Shubert,15,0.8006152353649257
446,Fitness function Shubert,15,1
444,Fitness function Shubert,15,0.8006152353649257
445,Fitness function Shubert,15,0.7997096161673007
448,Fitness function Shubert,15,1
449,Fitness function Shubert,15,1
450,Fitness function Shubert,15,1
447,Fitness function Shubert,15,1
451,Fitness function Shubert,15,0.7997096161673007
452,Fitness function Shubert,15,1
453,Fitness function Shubert,15,0.8006152353649257
457,Fitness function Shubert,15,1
454,Fitness function Shubert,15,1
456,Fitness function Shubert,15,0.8006152353649257
455,Fitness function Shubert,15,1
458,Fitness function Shubert,15,1
459,Fitness function Shubert,15,0.7997096161673007
460,Fitness function Shubert,15,0.8006152353649257
461,Fitness function Shubert,20,1
462,Fitness function Shubert,20,1
463,Fitness function Shubert,20,1
464,Fitness function Shubert,20,1
465,Fitness function Shubert,20,0.7997096161673007
467,Fitness function Shubert,20,1
466,Fitness function Shubert,20,0.8006152353649257
469,Fitness function Shubert,20,0.7997096161673007
468,Fitness function Shubert,20,1
470,Fitness function Shubert,20,1
472,Fitness function Shubert,20,1
473,Fitness function Shubert,20,1
471,Fitness function Shubert,20,1
477,Fitness function Shubert,20,1
474,Fitness function Shubert,20,1
476,Fitness function Shubert,20,1
475,Fitness function Shubert,20,1
479,Fitness function Shubert,20,1
478,Fitness function Shubert,20,1
480,Fitness function Shubert,20,1
481,Fitness function Shubert,25,1
482,Fitness function Shubert,25,0.7997096161673007
487,Fitness function Shubert,25,1
483,Fitness function Shubert,25,1
484,Fitness function Shubert,25,1
485,Fitness function Shubert,25,0.8006152353649257
486,Fitness function Shubert,25,1
489,Fitness function Shubert,25,1
488,Fitness function Shubert,25,1
491,Fitness function Shubert,25,0.7997096161673007
493,Fitness function Shubert,25,0.7997096161673007
490,Fitness function Shubert,25,1
492,Fitness function Shubert,25,1
494,Fitness function Shubert,25,1
496,Fitness function Shubert,25,0.8006152353649257
495,Fitness function Shubert,25,1
497,Fitness function Shubert,25,1
498,Fitness function Shubert,25,1
499,Fitness function Shubert,25,1
500,Fitness function Shubert,25,0.8006152353649257
503,Fitness function Shubert,30,1
501,Fitness function Shubert,30,1
505,Fitness function Shubert,30,1
506,Fitness function Shubert,30,1
504,Fitness function Shubert,30,1
502,Fitness function Shubert,30,0.7997096161673007
507,Fitness function Shubert,30,0.8006152353649257
508,Fitness function Shubert,30,1
509,Fitness function Shubert,30,0.8006152353649257
511,Fitness function Shubert,30,1
513,Fitness function Shubert,30,0.8006152353649257
510,Fitness function Shubert,30,1
512,Fitness function Shubert,30,1
514,Fitness function Shubert,30,1
515,Fitness function Shubert,30,0.8006152353649257
516,Fitness function Shubert,30,1
517,Fitness function Shubert,30,1
518,Fitness function Shubert,30,1
519,Fitness function Shubert,30,1
522,Fitness function Shubert,35,1
523,Fitness function Shubert,35,1
521,Fitness function Shubert,35,1
520,Fitness function Shubert,30,1
524,Fitness function Shubert,35,1
525,Fitness function Shubert,35,0.8006152353649257
527,Fitness function Shubert,35,1
526,Fitness function Shubert,35,1
528,Fitness function Shubert,35,0.7997096161673007
529,Fitness function Shubert,35,1
531,Fitness function Shubert,35,1
532,Fitness function Shubert,35,1
530,Fitness function Shubert,35,1
533,Fitness function Shubert,35,1
534,Fitness function Shubert,35,1
535,Fitness function Shubert,35,1
536,Fitness function Shubert,35,1
537,Fitness function Shubert,35,1
538,Fitness function Shubert,35,0.8006152353649257
539,Fitness function Shubert,35,1
540,Fitness function Shubert,35,1
541,Fitness function Shubert,40,1
544,Fitness function Shubert,40,1
542,Fitness function Shubert,40,1
543,Fitness function Shubert,40,1
545,Fitness function Shubert,40,1
546,Fitness function Shubert,40,1
547,Fitness function Shubert,40,1
548,Fitness function Shubert,40,1
549,Fitness function Shubert,40,0.7997096161673007
554,Fitness function Shubert,40,1
551,Fitness function Shubert,40,1
552,Fitness function Shubert,40,1
550,Fitness function Shubert,40,1
553,Fitness function Shubert,40,1
555,Fitness function Shubert,40,1
558,Fitness function Shubert,40,1
559,Fitness function Shubert,40,1
556,Fitness function Shubert,40,0.7997096161673007
557,Fitness function Shubert,40,1
561,Fitness function Shubert,45,1
560,Fitness function Shubert,40,1
564,Fitness function Shubert,45,1
563,Fitness function Shubert,45,1
562,Fitness function Shubert,45,1
565,Fitness function Shubert,45,1
569,Fitness function Shubert,45,1
566,Fitness function Shubert,45,1
567,Fitness function Shubert,45,1
568,Fitness function Shubert,45,1
570,Fitness function Shubert,45,1
571,Fitness function Shubert,45,1
572,Fitness function Shubert,45,1
573,Fitness function Shubert,45,1
574,Fitness function Shubert,45,1
575,Fitness function Shubert,45,0.7997096161673007
578,Fitness function Shubert,45,1
576,Fitness function Shubert,45,1
579,Fitness function Shubert,45,1
577,Fitness function Shubert,45,1
581,Fitness function Shubert,50,1
583,Fitness function Shubert,50,1
580,Fitness function Shubert,45,0.8006152353649257
582,Fitness function Shubert,50,1
584,Fitness function Shubert,50,1
586,Fitness function Shubert,50,1
585,Fitness function Shubert,50,1
588,Fitness function Shubert,50,1
589,Fitness function Shubert,50,0.7997096161673007
587,Fitness function Shubert,50,1
590,Fitness function Shubert,50,1
591,Fitness function Shubert,50,1
593,Fitness function Shubert,50,0.7997096161673007
592,Fitness function Shubert,50,1
594,Fitness function Shubert,50,1
596,Fitness function Shubert,50,0.7997096161673007
595,Fitness function Shubert,50,1
598,Fitness function Shubert,50,1
599,Fitness function Shubert,50,1
597,Fitness function Shubert,50,1
600,Fitness function Shubert,50,1
601,Fitness function Shubert,55,1
603,Fitness function Shubert,55,1
602,Fitness function Shubert,55,1
604,Fitness function Shubert,55,1
605,Fitness function Shubert,55,1
609,Fitness function Shubert,55,1
