Fitness function Shubert,10,0.05,0,6.41538554670401,13.358520673184882
Fitness function Shubert,10,0.05,1,-6.630507358321466,56.34284031069451
Fitness function Shubert,10,0.05,2,-5.915507092843239,5.015168925777457
Fitness function Shubert,10,0.05,3,65.9143122191253,47.02797890993042
Fitness function Shubert,10,0.05,4,6.105635714442877,12.182092970240099
Fitness function Shubert,10,0.05,5,37.71115685923437,62.19609577257552
Fitness function Shubert,10,0.05,6,-63.30636417090016,-3.9752207091898133
Fitness function Shubert,10,0.05,7,-11.070949582610343,43.32641157157344
Fitness function Shubert,10,0.05,8,43.29769530058859,59.6422178196793
Fitness function Shubert,10,0.05,9,57.758602871501,61.85303504196884
Fitness function Shubert,10,0.05,10,44.03516076113273,-13.751816286472062
Fitness function Shubert,10,0.05,11,47.336008331074126,-64.34736366061951
Fitness function Shubert,10,0.05,12,10.262506998899383,56.29561755580846
Fitness function Shubert,10,0.05,13,4.558615001954757,54.65074641514206
Fitness function Shubert,10,0.05,14,6.127630755664682,-0.3522115449324873
Fitness function Shubert,10,0.05,15,-5.526686926771519,56.70026675055094
Fitness function Shubert,10,0.05,16,-60.17602080835669,55.89350215283365
Fitness function Shubert,10,0.05,17,-64.15248242930465,-58.38486645577116
Fitness function Shubert,10,0.05,18,-60.2353020320943,55.528168377803674
Fitness function Shubert,10,0.05,19,53.81632046470264,-8.448857497018416
Fitness function Shubert,10,0.05,20,57.14852622043867,51.33790380442561
Fitness function Shubert,10,0.05,21,46.52921954175513,10.383631833943516
Fitness function Shubert,10,0.05,22,5.696463424351269,-53.49230827276112
Fitness function Shubert,10,0.05,23,4.316621978087984,17.587436511589118
Fitness function Shubert,10,0.05,24,-65.4315004055467,59.34899630387895
Fitness function Shubert,10,0.05,25,-50.10874198721558,-37.96436707683621
Fitness function Shubert,10,0.05,26,-1.0211933487318918,1.465561270692351
Fitness function Shubert,10,0.05,27,15.23283585326567,-7.056741029374026
Fitness function Shubert,10,0.05,28,-57.673116792362165,-60.11660403725916
Fitness function Shubert,10,0.05,29,-0.7959191585987128,60.18709289328933
Fitness function Shubert,10,0.05,30,12.669876877801494,-50.55838388661357
Fitness function Shubert,10,0.05,31,-40.20530413163454,-65.31479519483014
Fitness function Shubert,10,0.05,32,-61.12872410873134,-36.82849416733471
Fitness function Shubert,10,0.05,33,-15.533747006510808,-4.710820866903741
Fitness function Shubert,10,0.05,34,-40.44078118332962,64.3323012748303
Fitness function Shubert,10,0.05,35,-38.03801530290485,-7.185613218435606
Fitness function Shubert,10,0.05,36,38.78260101875211,-64.28188898606525
Fitness function Shubert,10,0.05,37,40.108366445036616,-7.346014981927431
Fitness function Shubert,10,0.05,38,-7.144595882178303,-11.529391693716118
Fitness function Shubert,10,0.05,39,-43.481816039284574,-9.562160205058175
Fitness function Shubert,10,0.05,40,44.77661967823346,-66.06852944996247
Fitness function Shubert,10,0.05,41,7.892154149999446,51.642858550357715
Fitness function Shubert,10,0.05,42,3.1578425318545844,-0.26791522555288166
Fitness function Shubert,10,0.05,43,55.9524886668971,52.24729299558783
Fitness function Shubert,10,0.05,44,-49.39327005377021,56.40017726474424
Fitness function Shubert,10,0.05,45,-51.084502783404915,-56.577381012046196
Fitness function Shubert,10,0.05,46,-59.589224557099506,-46.068607495684866
Fitness function Shubert,10,0.05,47,-36.75176466236103,8.790244281661945
Fitness function Shubert,10,0.05,48,46.95822018451898,-7.4537044867326525
Fitness function Shubert,10,0.05,49,-48.92989811751602,62.562740511332635
Fitness function Shubert,10,0.05,50,43.848034489140645,-63.55261873400616
Fitness function Shubert,10,0.05,51,59.8216738698634,-37.331245396736904
Fitness function Shubert,10,0.05,52,-66.05679263711647,-56.870235147232265
Fitness function Shubert,10,0.05,53,49.97395236306595,-44.71954271958057
Fitness function Shubert,10,0.05,54,54.88861996106631,60.60047064342531
Fitness function Shubert,10,0.05,55,8.042828265628064,-48.03213842199121
Fitness function Shubert,10,0.05,56,9.551563434700107,9.400955557475282
Fitness function Shubert,10,0.05,57,54.334921866522635,59.14260281566883
Fitness function Shubert,10,0.05,58,64.29091750304283,-61.863511019005266
Fitness function Shubert,10,0.05,59,53.95325106743498,11.99389427095069
Fitness function Shubert,10,0.05,60,6.5656413117027155,39.084299237513704
Fitness function Shubert,10,0.05,61,-0.9889036157249287,-3.0204603588496046
Fitness function Shubert,10,0.05,62,55.29555233152241,-9.434792087444977
Fitness function Shubert,10,0.05,63,6.473609392778996,12.010474315034816
Fitness function Shubert,10,0.05,64,-7.723090688052609,-49.59053288544561
Fitness function Shubert,10,0.05,65,53.92801399202048,63.492405382739065
Fitness function Shubert,10,0.05,66,46.64024520746457,-11.42249064735493
Fitness function Shubert,10,0.05,67,-4.675332521646672,-15.303392843654242
Fitness function Shubert,10,0.05,68,4.0858174588962,17.24682868957856
Fitness function Shubert,10,0.05,69,52.261577439668116,-65.79195227030128
Fitness function Shubert,10,0.05,70,-21.724091371227377,-3.022436765097709
Fitness function Shubert,10,0.05,71,50.95376691208471,-9.01076754833158
Fitness function Shubert,10,0.05,72,43.67087122632759,-14.632084934886688
Fitness function Shubert,10,0.05,73,59.338592947003875,64.83222615247077
Fitness function Shubert,10,0.05,74,0.1996532943972562,2.299205052608528
Fitness function Shubert,10,0.05,75,59.15814134885891,-62.51074864914691
Fitness function Shubert,10,0.05,76,59.051390271249154,-61.63007941702015
Fitness function Shubert,10,0.05,77,62.13481329656727,44.93176751824346
Fitness function Shubert,10,0.05,78,45.8536188134801,-64.01785286567464
